,TopHitNum,DriftRate,SNR,Freq,ChanIndx,FreqStart,FreqEnd,CoarseChanNum,FullNumHitsInRange,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,max_drift_rate,obs_length,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
69,70,-28.753978,33627.386719,11241.212353,510,11241.21666,11241.208046,3,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
70,71,-38.338637,1066.924805,11240.77318,658,11240.778923,11240.767438,3,15,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
71,72,47.923296,891.042114,11240.525748,665,11240.51857,11240.532927,3,196,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
72,73,47.923296,504.803619,11240.525748,666,11240.51857,11240.532927,3,196,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
73,74,47.923296,92.683823,11240.525748,667,11240.51857,11240.532927,3,196,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
74,75,-9.584659,50616.953125,11241.212363,511,11241.213799,11241.210927,3,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
75,76,-47.923296,20249.554688,11241.209481,508,11241.21666,11241.202303,3,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
76,77,9.584659,50616.917969,11241.212373,513,11241.210938,11241.213809,3,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
77,78,-38.338637,25313.226562,11241.210917,509,11241.21666,11241.205174,3,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
78,79,47.923296,20250.75,11241.212394,516,11241.205215,11241.219572,3,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
79,80,47.923296,10124.421875,11241.212394,517,11241.205215,11241.219572,3,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
80,81,-28.753978,1397.288818,11240.754589,659,11240.758896,11240.750282,3,29,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
81,82,-47.923296,858.878723,11240.777467,657,11240.784645,11240.770289,3,10,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
82,83,28.753978,1444.173096,11240.511433,663,11240.507126,11240.51574,3,204,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
83,84,38.338637,1106.798218,11240.512868,664,11240.507126,11240.518611,3,204,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
84,85,28.753978,33628.109375,11241.212383,514,11241.208076,11241.21669,3,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
85,86,38.338637,25313.960938,11241.210958,515,11241.205215,11241.216701,3,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
86,87,-28.753978,49711.546875,11238.282665,510,11238.286972,11238.278358,4,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
87,88,-28.753978,188.114975,11238.897785,279,11238.902092,11238.893478,4,36,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
88,89,-19.169318,112.098595,11237.099637,924,11237.102509,11237.096766,4,4,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
89,90,47.923296,29934.53125,11238.282706,516,11238.275528,11238.289885,4,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
90,91,47.923296,14962.655273,11238.282706,517,11238.275528,11238.289885,4,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
91,92,0.0,298.128326,11237.099648,925,11237.099648,11237.099648,4,2,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
92,93,-9.584659,74840.257812,11238.282675,511,11238.284111,11238.28124,4,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
93,94,9.584659,114.598549,11237.101083,926,11237.099648,11237.102519,4,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
94,95,-19.169318,263.116821,11238.864888,280,11238.86776,11238.862017,4,65,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
95,96,38.338637,30.814896,11237.099668,928,11237.093925,11237.105411,4,4,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
96,97,-38.338637,13.931979,11237.099627,922,11237.10537,11237.093884,4,4,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
97,98,-28.753978,47.791004,11237.101063,923,11237.10537,11237.096756,4,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
98,99,9.584659,292.614624,11239.098077,282,11239.096642,11239.099513,4,216,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
99,100,-47.923296,29934.857422,11238.279794,508,11238.286972,11238.272615,4,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
100,101,28.753978,218.037369,11239.092365,283,11239.088058,11239.096672,4,223,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
101,102,9.584659,74840.609375,11238.282686,513,11238.28125,11238.284121,4,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
102,103,0.0,459.125458,11239.013672,281,11239.013672,11239.013672,4,157,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
103,104,38.338637,37417.988281,11238.281271,515,11238.275528,11238.287013,4,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
104,105,28.753978,49712.1875,11238.282696,514,11238.278389,11238.287003,4,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
105,106,47.923296,17.342926,11237.098243,929,11237.091064,11237.105421,4,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
106,107,28.753978,54.825119,11237.101093,927,11237.096786,11237.1054,4,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
107,108,-38.338637,37417.835938,11238.281229,509,11238.286972,11238.275487,4,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
108,109,38.338637,187.90451,11239.105245,284,11239.099503,11239.110988,4,215,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
109,110,-38.338637,153.327469,11238.933543,278,11238.939285,11238.9278,4,10,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
110,111,-28.753978,59068.503906,11235.352978,510,11235.357285,11235.348671,5,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
111,112,47.923296,35566.839844,11235.353019,516,11235.34584,11235.360197,5,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
112,113,47.923296,17783.339844,11235.353019,517,11235.34584,11235.360197,5,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
113,114,-47.923296,35566.976562,11235.350106,508,11235.357285,11235.342928,5,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
114,115,-9.584659,88924.265625,11235.352988,511,11235.354424,11235.351552,5,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
115,116,-47.923296,954.69043,11235.252831,541,11235.26001,11235.245653,5,9,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
116,117,-38.338637,1144.106201,11235.254267,542,11235.26001,11235.248525,5,9,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
117,118,-28.753978,1559.794556,11235.255703,543,11235.26001,11235.251396,5,9,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
118,119,47.923296,1018.842468,11235.258605,549,11235.251427,11235.265783,5,13,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
119,120,47.923296,571.089966,11235.258605,550,11235.251427,11235.265783,5,13,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
120,121,28.753978,59069.621094,11235.353008,514,11235.348701,11235.357315,5,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
121,122,-38.338637,44463.296875,11235.351542,509,11235.357285,11235.345799,5,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
122,123,-19.169318,2302.800537,11235.254277,544,11235.257149,11235.251406,5,10,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
123,124,28.753978,1625.657104,11235.258595,547,11235.254288,11235.262902,5,12,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
124,125,9.584659,88925.25,11235.352998,513,11235.351562,11235.354434,5,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
125,126,9.584659,2377.927002,11235.258584,546,11235.257149,11235.26002,5,11,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
126,127,38.338637,44461.699219,11235.351583,515,11235.34584,11235.357326,5,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
127,128,38.338637,1215.294434,11235.257169,548,11235.251427,11235.262912,5,12,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
128,129,-47.923296,1359.343384,11233.407472,161,11233.41465,11233.400293,6,11,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
129,130,-47.923296,246.919434,11231.55639,806,11231.563568,11231.549212,6,14,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
